POPULATION,AREA,OCCUPANCY,CAPACITY,Min_Temp_C,Max_Temp_C,Unemployment_Rate
21000,3.1,122,210,9.8,18.1,14.9
16310,1.4,60,110,9.8,18.1,14.9
16615,3.1,67,67,9.8,18.1,14.9
16310,1.4,218,540,9.8,18.1,14.9
43365,7.6,27,33,9.8,18.1,14.9
18500,1.5,130,223,9.8,18.1,14.9
21075,2.2,23,28,9.8,18.1,14.9
28345,1.4,80,83,9.8,18.1,14.9
20840,2.6,40,40,9.8,18.1,14.9
16310,1.4,29,29,9.8,18.1,14.9
43365,7.6,48,50,9.8,18.1,14.9
17955,7.3,15,40,9.8,18.1,14.9
15005,2.9,11,16,9.8,18.1,14.9
17825,0.4,16,16,9.8,18.1,14.9
28345,1.4,58,63,9.8,18.1,14.9
28345,1.4,23,45,9.8,18.1,14.9
14685,5.9,42,70,9.8,18.1,14.9
10010,0.6,51,55,9.8,18.1,14.9
17050,3.6,45,47,9.8,18.1,14.9
34365,3.7,0,30,9.8,18.1,14.9
17050,3.6,131,332,9.8,18.1,14.9
21000,3.1,81,88,9.8,18.1,14.9
9855,1.5,18,45,9.8,18.1,14.9
11565,1.7,13,15,9.8,18.1,14.9
13985,1.7,52,86,9.8,18.1,14.9
13735,1.4,6,14,9.8,18.1,14.9
25640,9.6,15,22,9.8,18.1,14.9
26550,6.9,21,40,9.8,18.1,14.9
28345,1.4,13,44,9.8,18.1,14.9
16425,4.1,29,30,9.8,18.1,14.9
17825,0.4,30,35,9.8,18.1,14.9
16310,1.4,36,47,9.8,18.1,14.9
16310,1.4,277,440,9.8,18.1,14.9
14015,2.6,81,82,9.8,18.1,14.9
21000,3.1,0,4,9.8,18.1,14.9
16310,1.4,55,120,9.8,18.1,14.9
16310,1.4,133,363,9.8,18.1,14.9
14075,1.7,0,0,9.8,18.1,14.9
10140,3.4,30,40,9.8,18.1,14.9
7790,1.4,36,39,9.8,18.1,14.9
29180,2.8,12,27,9.8,18.1,14.9
28345,1.4,10,19,9.8,18.1,14.9
25640,9.6,74,86,9.8,18.1,14.9
18500,1.5,19,20,9.8,18.1,14.9
29180,2.8,23,25,9.8,18.1,14.9
20635,4.6,42,62,9.8,18.1,14.9
29180,2.8,0,48,9.8,18.1,14.9
32790,4.6,33,53,9.8,18.1,14.9
24775,7.4,41,45,9.8,18.1,14.9
7790,1.4,834,1122,10.3,18.1,14.9
34635,3.7,56,101,10.3,18.1,14.9
29180,2.8,31,76,10.3,18.1,14.9
27870,7.4,297,352,10.3,18.1,14.9
34650,14.9,12,12,10.3,18.1,14.9
26550,9.6,517,718,10.3,18.1,14.9
21000,3.1,122,210,10.3,18.1,14.9
16310,1.4,60,110,10.3,18.1,14.9
16615,3.1,67,67,10.3,18.1,14.9
16310,1.4,217,540,10.3,18.1,14.9
43365,7.6,27,33,10.3,18.1,14.9
18500,1.5,128,223,10.3,18.1,14.9
21075,2.2,23,28,10.3,18.1,14.9
28345,1.4,80,83,10.3,18.1,14.9
20840,2.6,40,40,10.3,18.1,14.9
16310,1.4,29,29,10.3,18.1,14.9
43365,7.6,48,50,10.3,18.1,14.9
17955,7.3,15,40,10.3,18.1,14.9
15005,2.9,11,16,10.3,18.1,14.9
17825,0.4,16,16,10.3,18.1,14.9
28345,1.4,58,63,10.3,18.1,14.9
28345,1.4,25,45,10.3,18.1,14.9
14685,5.9,41,70,10.3,18.1,14.9
10010,0.6,51,55,10.3,18.1,14.9
17050,3.6,46,47,10.3,18.1,14.9
34365,3.7,0,30,10.3,18.1,14.9
17050,3.6,130,332,10.3,18.1,14.9
21000,3.1,82,88,10.3,18.1,14.9
9855,1.5,17,45,10.3,18.1,14.9
11565,1.7,13,15,10.3,18.1,14.9
13985,1.7,52,86,10.3,18.1,14.9
13735,1.4,6,14,10.3,18.1,14.9
25640,9.6,15,22,10.3,18.1,14.9
26550,6.9,21,40,10.3,18.1,14.9
28345,1.4,13,44,10.3,18.1,14.9
16425,4.1,29,30,10.3,18.1,14.9
17825,0.4,30,35,10.3,18.1,14.9
16310,1.4,36,47,10.3,18.1,14.9
16310,1.4,276,440,10.3,18.1,14.9
14015,2.6,80,82,10.3,18.1,14.9
21000,3.1,0,4,10.3,18.1,14.9
16310,1.4,55,120,10.3,18.1,14.9
16310,1.4,133,363,10.3,18.1,14.9
14075,1.7,0,0,10.3,18.1,14.9
10140,3.4,30,40,10.3,18.1,14.9
7790,1.4,36,39,10.3,18.1,14.9
29180,2.8,12,27,10.3,18.1,14.9
28345,1.4,10,19,10.3,18.1,14.9
25640,9.6,74,86,10.3,18.1,14.9
18500,1.5,19,20,10.3,18.1,14.9
29180,2.8,23,25,10.3,18.1,14.9
20635,4.6,42,62,10.3,18.1,14.9
29180,2.8,0,48,10.3,18.1,14.9
32790,4.6,32,53,10.3,18.1,14.9
24775,7.4,41,45,10.3,18.1,14.9
7790,1.4,833,1122,12.0,20.7,14.9
34635,3.7,56,101,12.0,20.7,14.9
29180,2.8,33,76,12.0,20.7,14.9
27870,7.4,294,352,12.0,20.7,14.9
34650,14.9,11,12,12.0,20.7,14.9
26550,9.6,512,718,12.0,20.7,14.9
21000,3.1,122,210,12.0,20.7,14.9
16310,1.4,61,110,12.0,20.7,14.9
16615,3.1,67,67,12.0,20.7,14.9
16310,1.4,200,540,12.0,20.7,14.9
43365,7.6,30,33,12.0,20.7,14.9
18500,1.5,129,223,12.0,20.7,14.9
21075,2.2,23,28,12.0,20.7,14.9
28345,1.4,80,83,12.0,20.7,14.9
20840,2.6,40,40,12.0,20.7,14.9
16310,1.4,29,29,12.0,20.7,14.9
43365,7.6,49,50,12.0,20.7,14.9
17955,7.3,15,40,12.0,20.7,14.9
15005,2.9,9,16,12.0,20.7,14.9
17825,0.4,16,16,12.0,20.7,14.9
28345,1.4,58,63,12.0,20.7,14.9
28345,1.4,25,45,12.0,20.7,14.9
14685,5.9,42,70,12.0,20.7,14.9
10010,0.6,50,55,12.0,20.7,14.9
17050,3.6,45,47,12.0,20.7,14.9
34365,3.7,0,30,12.0,20.7,14.9
17050,3.6,128,332,12.0,20.7,14.9
21000,3.1,82,88,12.0,20.7,14.9
9855,1.5,16,45,12.0,20.7,14.9
11565,1.7,13,13,12.0,20.7,14.9
13985,1.7,52,86,12.0,20.7,14.9
13735,1.4,6,14,12.0,20.7,14.9
25640,9.6,15,22,12.0,20.7,14.9
26550,6.9,21,40,12.0,20.7,14.9
28345,1.4,13,44,12.0,20.7,14.9
16425,4.1,28,30,12.0,20.7,14.9
17825,0.4,28,35,12.0,20.7,14.9
16310,1.4,36,47,12.0,20.7,14.9
16310,1.4,281,440,12.0,20.7,14.9
14015,2.6,80,80,12.0,20.7,14.9
21000,3.1,0,4,12.0,20.7,14.9
16310,1.4,55,120,12.0,20.7,14.9
16310,1.4,156,363,12.0,20.7,14.9
14075,1.7,0,0,12.0,20.7,14.9
10140,3.4,30,40,12.0,20.7,14.9
7790,1.4,36,39,12.0,20.7,14.9
29180,2.8,12,27,12.0,20.7,14.9
28345,1.4,11,19,12.0,20.7,14.9
25640,9.6,74,86,12.0,20.7,14.9
18500,1.5,19,20,12.0,20.7,14.9
29180,2.8,23,25,12.0,20.7,14.9
20635,4.6,42,62,12.0,20.7,14.9
29180,2.8,0,48,12.0,20.7,14.9
32790,4.6,32,53,12.0,20.7,14.9
24775,7.4,40,45,12.0,20.7,14.9
7790,1.4,875,1122,12.3,24.1,14.9
34635,3.7,55,101,12.3,24.1,14.9
29180,2.8,33,76,12.3,24.1,14.9
27870,7.4,297,352,12.3,24.1,14.9
34650,14.9,11,12,12.3,24.1,14.9
26550,9.6,501,718,12.3,24.1,14.9
21000,3.1,121,210,12.3,24.1,14.9
16310,1.4,61,110,12.3,24.1,14.9
16615,3.1,67,67,12.3,24.1,14.9
16310,1.4,198,540,12.3,24.1,14.9
43365,7.6,31,33,12.3,24.1,14.9
18500,1.5,127,223,12.3,24.1,14.9
21075,2.2,23,28,12.3,24.1,14.9
28345,1.4,79,83,12.3,24.1,14.9
20840,2.6,40,40,12.3,24.1,14.9
16310,1.4,29,29,12.3,24.1,14.9
43365,7.6,48,50,12.3,24.1,14.9
17955,7.3,16,40,12.3,24.1,14.9
15005,2.9,9,16,12.3,24.1,14.9
17825,0.4,16,16,12.3,24.1,14.9
28345,1.4,58,63,12.3,24.1,14.9
28345,1.4,24,45,12.3,24.1,14.9
14685,5.9,39,70,12.3,24.1,14.9
10010,0.6,51,55,12.3,24.1,14.9
17050,3.6,45,47,12.3,24.1,14.9
34365,3.7,0,30,12.3,24.1,14.9
17050,3.6,118,332,12.3,24.1,14.9
21000,3.1,82,88,12.3,24.1,14.9
9855,1.5,16,45,12.3,24.1,14.9
11565,1.7,12,13,12.3,24.1,14.9
13985,1.7,52,86,12.3,24.1,14.9
13735,1.4,6,14,12.3,24.1,14.9
25640,9.6,15,22,12.3,24.1,14.9
26550,6.9,21,40,12.3,24.1,14.9
28345,1.4,13,44,12.3,24.1,14.9
16425,4.1,28,30,12.3,24.1,14.9
17825,0.4,30,35,12.3,24.1,14.9
16310,1.4,38,47,12.3,24.1,14.9
16310,1.4,288,440,12.3,24.1,14.9
14015,2.6,80,80,12.3,24.1,14.9
21000,3.1,0,4,12.3,24.1,14.9
16310,1.4,55,120,12.3,24.1,14.9
16310,1.4,160,363,12.3,24.1,14.9
14075,1.7,0,0,12.3,24.1,14.9
10140,3.4,30,40,12.3,24.1,14.9
7790,1.4,36,39,12.3,24.1,14.9
29180,2.8,12,27,12.3,24.1,14.9
28345,1.4,11,19,12.3,24.1,14.9
25640,9.6,74,86,12.3,24.1,14.9
18500,1.5,17,20,12.3,24.1,14.9
29180,2.8,23,25,12.3,24.1,14.9
20635,4.6,41,62,12.3,24.1,14.9
29180,2.8,0,48,12.3,24.1,14.9
32790,4.6,32,53,12.3,24.1,14.9
24775,7.4,41,45,12.3,24.1,14.9
7790,1.4,882,1122,14.5,27.3,14.9
34635,3.7,55,101,14.5,27.3,14.9
29180,2.8,33,76,14.5,27.3,14.9
27870,7.4,299,352,14.5,27.3,14.9
34650,14.9,11,12,14.5,27.3,14.9
26550,9.6,498,718,14.5,27.3,14.9
21000,3.1,122,210,14.5,27.3,14.9
16310,1.4,61,110,14.5,27.3,14.9
16615,3.1,67,67,14.5,27.3,14.9
16310,1.4,199,540,14.5,27.3,14.9
43365,7.6,31,33,14.5,27.3,14.9
18500,1.5,129,223,14.5,27.3,14.9
21075,2.2,23,28,14.5,27.3,14.9
28345,1.4,78,83,14.5,27.3,14.9
20840,2.6,39,40,14.5,27.3,14.9
16310,1.4,29,29,14.5,27.3,14.9
43365,7.6,48,50,14.5,27.3,14.9
17955,7.3,16,40,14.5,27.3,14.9
15005,2.9,13,16,14.5,27.3,14.9
17825,0.4,16,16,14.5,27.3,14.9
28345,1.4,58,63,14.5,27.3,14.9
28345,1.4,25,45,14.5,27.3,14.9
14685,5.9,41,70,14.5,27.3,14.9
10010,0.6,51,55,14.5,27.3,14.9
17050,3.6,46,47,14.5,27.3,14.9
34365,3.7,0,30,14.5,27.3,14.9
17050,3.6,117,332,14.5,27.3,14.9
21000,3.1,82,88,14.5,27.3,14.9
9855,1.5,16,45,14.5,27.3,14.9
11565,1.7,12,13,14.5,27.3,14.9
13985,1.7,52,86,14.5,27.3,14.9
13735,1.4,6,14,14.5,27.3,14.9
25640,9.6,15,22,14.5,27.3,14.9
26550,6.9,22,40,14.5,27.3,14.9
28345,1.4,13,44,14.5,27.3,14.9
16425,4.1,28,30,14.5,27.3,14.9
17825,0.4,30,35,14.5,27.3,14.9
16310,1.4,38,47,14.5,27.3,14.9
16310,1.4,281,440,14.5,27.3,14.9
14015,2.6,80,80,14.5,27.3,14.9
21000,3.1,0,4,14.5,27.3,14.9
16310,1.4,55,120,14.5,27.3,14.9
16310,1.4,160,363,14.5,27.3,14.9
14075,1.7,0,0,14.5,27.3,14.9
10140,3.4,30,40,14.5,27.3,14.9
7790,1.4,36,39,14.5,27.3,14.9
29180,2.8,12,27,14.5,27.3,14.9
28345,1.4,9,19,14.5,27.3,14.9
25640,9.6,74,86,14.5,27.3,14.9
18500,1.5,18,20,14.5,27.3,14.9
29180,2.8,23,25,14.5,27.3,14.9
20635,4.6,41,62,14.5,27.3,14.9
29180,2.8,0,48,14.5,27.3,14.9
32790,4.6,32,53,14.5,27.3,14.9
24775,7.4,41,45,14.5,27.3,14.9
7790,1.4,872,1142,16.8,29.1,14.9
34635,3.7,54,101,16.8,29.1,14.9
29180,2.8,33,76,16.8,29.1,14.9
27870,7.4,295,352,16.8,29.1,14.9
34650,14.9,11,12,16.8,29.1,14.9
26550,9.6,489,718,16.8,29.1,14.9
21000,3.1,123,210,16.8,29.1,14.9
16310,1.4,61,110,16.8,29.1,14.9
16615,3.1,67,67,16.8,29.1,14.9
16310,1.4,198,540,16.8,29.1,14.9
43365,7.6,31,33,16.8,29.1,14.9
18500,1.5,127,223,16.8,29.1,14.9
21075,2.2,23,23,16.8,29.1,14.9
28345,1.4,78,83,16.8,29.1,14.9
20840,2.6,40,40,16.8,29.1,14.9
16310,1.4,29,29,16.8,29.1,14.9
43365,7.6,48,50,16.8,29.1,14.9
17955,7.3,16,40,16.8,29.1,14.9
15005,2.9,13,16,16.8,29.1,14.9
17825,0.4,16,16,16.8,29.1,14.9
28345,1.4,58,63,16.8,29.1,14.9
28345,1.4,25,45,16.8,29.1,14.9
14685,5.9,43,70,16.8,29.1,14.9
10010,0.6,50,55,16.8,29.1,14.9
17050,3.6,45,47,16.8,29.1,14.9
34365,3.7,0,30,16.8,29.1,14.9
17050,3.6,123,332,16.8,29.1,14.9
21000,3.1,81,88,16.8,29.1,14.9
9855,1.5,16,45,16.8,29.1,14.9
11565,1.7,13,13,16.8,29.1,14.9
13985,1.7,49,86,16.8,29.1,14.9
13735,1.4,6,14,16.8,29.1,14.9
25640,9.6,15,22,16.8,29.1,14.9
26550,6.9,22,40,16.8,29.1,14.9
28345,1.4,13,44,16.8,29.1,14.9
16425,4.1,29,30,16.8,29.1,14.9
17825,0.4,30,35,16.8,29.1,14.9
16310,1.4,37,47,16.8,29.1,14.9
16310,1.4,281,440,16.8,29.1,14.9
14015,2.6,80,80,16.8,29.1,14.9
21000,3.1,0,4,16.8,29.1,14.9
16310,1.4,54,120,16.8,29.1,14.9
16310,1.4,170,363,16.8,29.1,14.9
14075,1.7,0,0,16.8,29.1,14.9
10140,3.4,30,40,16.8,29.1,14.9
7790,1.4,36,39,16.8,29.1,14.9
29180,2.8,12,27,16.8,29.1,14.9
28345,1.4,10,19,16.8,29.1,14.9
25640,9.6,74,86,16.8,29.1,14.9
18500,1.5,18,20,16.8,29.1,14.9
29180,2.8,23,25,16.8,29.1,14.9
20635,4.6,42,62,16.8,29.1,14.9
29180,2.8,0,48,16.8,29.1,14.9
32790,4.6,32,53,16.8,29.1,14.9
24775,7.4,41,45,16.8,29.1,14.9
7790,1.4,868,1142,18.9,29.0,14.9
34635,3.7,54,100,18.9,29.0,14.9
29180,2.8,33,76,18.9,29.0,14.9
27870,7.4,291,352,18.9,29.0,14.9
34650,14.9,11,12,18.9,29.0,14.9
26550,9.6,488,718,18.9,29.0,14.9
21000,3.1,122,210,18.9,29.0,14.9
16310,1.4,61,110,18.9,29.0,14.9
16615,3.1,67,67,18.9,29.0,14.9
16310,1.4,200,540,18.9,29.0,14.9
43365,7.6,31,33,18.9,29.0,14.9
18500,1.5,130,223,18.9,29.0,14.9
21075,2.2,23,23,18.9,29.0,14.9
28345,1.4,82,83,18.9,29.0,14.9
20840,2.6,40,40,18.9,29.0,14.9
16310,1.4,29,29,18.9,29.0,14.9
43365,7.6,48,50,18.9,29.0,14.9
17955,7.3,16,40,18.9,29.0,14.9
15005,2.9,14,16,18.9,29.0,14.9
17825,0.4,16,16,18.9,29.0,14.9
28345,1.4,58,63,18.9,29.0,14.9
28345,1.4,25,45,18.9,29.0,14.9
14685,5.9,41,70,18.9,29.0,14.9
10010,0.6,52,55,18.9,29.0,14.9
17050,3.6,45,47,18.9,29.0,14.9
34365,3.7,0,30,18.9,29.0,14.9
17050,3.6,127,332,18.9,29.0,14.9
21000,3.1,81,88,18.9,29.0,14.9
9855,1.5,16,45,18.9,29.0,14.9
11565,1.7,13,13,18.9,29.0,14.9
13985,1.7,49,86,18.9,29.0,14.9
13735,1.4,6,14,18.9,29.0,14.9
25640,9.6,15,22,18.9,29.0,14.9
26550,6.9,22,40,18.9,29.0,14.9
28345,1.4,13,44,18.9,29.0,14.9
16425,4.1,29,30,18.9,29.0,14.9
17825,0.4,29,35,18.9,29.0,14.9
16310,1.4,35,47,18.9,29.0,14.9
16310,1.4,282,440,18.9,29.0,14.9
14015,2.6,80,80,18.9,29.0,14.9
21000,3.1,0,4,18.9,29.0,14.9
16310,1.4,55,120,18.9,29.0,14.9
16310,1.4,170,363,18.9,29.0,14.9
14075,1.7,0,0,18.9,29.0,14.9
10140,3.4,30,40,18.9,29.0,14.9
7790,1.4,36,39,18.9,29.0,14.9
29180,2.8,12,27,18.9,29.0,14.9
28345,1.4,10,19,18.9,29.0,14.9
25640,9.6,79,86,18.9,29.0,14.9
18500,1.5,19,20,18.9,29.0,14.9
29180,2.8,23,25,18.9,29.0,14.9
20635,4.6,43,62,18.9,29.0,14.9
29180,2.8,0,48,18.9,29.0,14.9
32790,4.6,32,53,18.9,29.0,14.9
24775,7.4,41,45,18.9,29.0,14.9
7790,1.4,868,1142,19.5,31.3,14.9
34635,3.7,54,100,19.5,31.3,14.9
29180,2.8,33,76,19.5,31.3,14.9
27870,7.4,288,352,19.5,31.3,14.9
34650,14.9,11,12,19.5,31.3,14.9
26550,9.6,487,718,19.5,31.3,14.9
21000,3.1,122,210,19.5,31.3,14.9
16310,1.4,59,110,19.5,31.3,14.9
16615,3.1,67,67,19.5,31.3,14.9
16310,1.4,199,540,19.5,31.3,14.9
43365,7.6,31,33,19.5,31.3,14.9
18500,1.5,125,223,19.5,31.3,14.9
21075,2.2,23,23,19.5,31.3,14.9
28345,1.4,81,83,19.5,31.3,14.9
20840,2.6,40,40,19.5,31.3,14.9
16310,1.4,29,29,19.5,31.3,14.9
43365,7.6,48,50,19.5,31.3,14.9
17955,7.3,16,40,19.5,31.3,14.9
15005,2.9,14,16,19.5,31.3,14.9
17825,0.4,16,16,19.5,31.3,14.9
28345,1.4,58,63,19.5,31.3,14.9
28345,1.4,25,45,19.5,31.3,14.9
14685,5.9,43,70,19.5,31.3,14.9
10010,0.6,51,55,19.5,31.3,14.9
17050,3.6,45,47,19.5,31.3,14.9
34365,3.7,0,30,19.5,31.3,14.9
17050,3.6,126,332,19.5,31.3,14.9
21000,3.1,81,88,19.5,31.3,14.9
9855,1.5,16,45,19.5,31.3,14.9
11565,1.7,13,13,19.5,31.3,14.9
13985,1.7,49,86,19.5,31.3,14.9
13735,1.4,6,14,19.5,31.3,14.9
25640,9.6,15,22,19.5,31.3,14.9
26550,6.9,22,40,19.5,31.3,14.9
28345,1.4,13,44,19.5,31.3,14.9
16425,4.1,29,30,19.5,31.3,14.9
17825,0.4,29,35,19.5,31.3,14.9
16310,1.4,35,47,19.5,31.3,14.9
16310,1.4,282,440,19.5,31.3,14.9
14015,2.6,80,80,19.5,31.3,14.9
21000,3.1,0,4,19.5,31.3,14.9
16310,1.4,55,120,19.5,31.3,14.9
16310,1.4,171,363,19.5,31.3,14.9
14075,1.7,0,0,19.5,31.3,14.9
10140,3.4,30,40,19.5,31.3,14.9
7790,1.4,36,39,19.5,31.3,14.9
29180,2.8,12,27,19.5,31.3,14.9
28345,1.4,10,19,19.5,31.3,14.9
25640,9.6,79,86,19.5,31.3,14.9
18500,1.5,19,20,19.5,31.3,14.9
29180,2.8,23,25,19.5,31.3,14.9
20635,4.6,43,62,19.5,31.3,14.9
29180,2.8,0,48,19.5,31.3,14.9
32790,4.6,32,53,19.5,31.3,14.9
24775,7.4,40,45,19.5,31.3,14.9
7790,1.4,866,1142,20.1,30.1,14.9
34635,3.7,54,100,20.1,30.1,14.9
29180,2.8,33,76,20.1,30.1,14.9
27870,7.4,289,352,20.1,30.1,14.9
34650,14.9,11,12,20.1,30.1,14.9
26550,9.6,487,718,20.1,30.1,14.9
21000,3.1,122,210,20.1,30.1,14.9
16310,1.4,59,110,20.1,30.1,14.9
16615,3.1,67,67,20.1,30.1,14.9
16310,1.4,199,540,20.1,30.1,14.9
43365,7.6,31,33,20.1,30.1,14.9
18500,1.5,127,223,20.1,30.1,14.9
21075,2.2,23,23,20.1,30.1,14.9
28345,1.4,82,83,20.1,30.1,14.9
20840,2.6,40,40,20.1,30.1,14.9
16310,1.4,29,29,20.1,30.1,14.9
43365,7.6,48,50,20.1,30.1,14.9
17955,7.3,16,40,20.1,30.1,14.9
15005,2.9,14,16,20.1,30.1,14.9
17825,0.4,16,16,20.1,30.1,14.9
28345,1.4,60,63,20.1,30.1,14.9
28345,1.4,25,45,20.1,30.1,14.9
14685,5.9,43,70,20.1,30.1,14.9
10010,0.6,50,55,20.1,30.1,14.9
17050,3.6,46,47,20.1,30.1,14.9
34365,3.7,0,30,20.1,30.1,14.9
17050,3.6,130,332,20.1,30.1,14.9
21000,3.1,81,88,20.1,30.1,14.9
9855,1.5,16,45,20.1,30.1,14.9
11565,1.7,13,13,20.1,30.1,14.9
13985,1.7,49,86,20.1,30.1,14.9
13735,1.4,6,14,20.1,30.1,14.9
25640,9.6,15,22,20.1,30.1,14.9
26550,6.9,22,40,20.1,30.1,14.9
28345,1.4,13,44,20.1,30.1,14.9
16425,4.1,29,30,20.1,30.1,14.9
17825,0.4,29,35,20.1,30.1,14.9
16310,1.4,36,47,20.1,30.1,14.9
16310,1.4,282,440,20.1,30.1,14.9
14015,2.6,80,80,20.1,30.1,14.9
21000,3.1,0,4,20.1,30.1,14.9
16310,1.4,54,120,20.1,30.1,14.9
16310,1.4,171,363,20.1,30.1,14.9
14075,1.7,0,0,20.1,30.1,14.9
10140,3.4,30,40,20.1,30.1,14.9
7790,1.4,36,39,20.1,30.1,14.9
29180,2.8,12,27,20.1,30.1,14.9
28345,1.4,10,19,20.1,30.1,14.9
25640,9.6,79,86,20.1,30.1,14.9
18500,1.5,19,20,20.1,30.1,14.9
29180,2.8,23,25,20.1,30.1,14.9
20635,4.6,43,62,20.1,30.1,14.9
29180,2.8,0,48,20.1,30.1,14.9
32790,4.6,32,53,20.1,30.1,14.9
24775,7.4,38,45,20.1,30.1,14.9
7790,1.4,865,1142,20.9,30.9,14.9
34635,3.7,54,100,20.9,30.9,14.9
29180,2.8,33,76,20.9,30.9,14.9
27870,7.4,284,352,20.9,30.9,14.9
34650,14.9,11,12,20.9,30.9,14.9
26550,9.6,485,718,20.9,30.9,14.9
21000,3.1,121,210,20.9,30.9,14.9
16310,1.4,59,110,20.9,30.9,14.9
16615,3.1,67,67,20.9,30.9,14.9
16310,1.4,198,540,20.9,30.9,14.9
43365,7.6,31,33,20.9,30.9,14.9
18500,1.5,126,223,20.9,30.9,14.9
21075,2.2,23,23,20.9,30.9,14.9
28345,1.4,82,83,20.9,30.9,14.9
20840,2.6,40,40,20.9,30.9,14.9
16310,1.4,29,29,20.9,30.9,14.9
43365,7.6,49,50,20.9,30.9,14.9
17955,7.3,16,40,20.9,30.9,14.9
15005,2.9,14,16,20.9,30.9,14.9
17825,0.4,16,16,20.9,30.9,14.9
28345,1.4,58,63,20.9,30.9,14.9
28345,1.4,25,45,20.9,30.9,14.9
14685,5.9,43,70,20.9,30.9,14.9
10010,0.6,48,55,20.9,30.9,14.9
17050,3.6,46,47,20.9,30.9,14.9
34365,3.7,0,30,20.9,30.9,14.9
17050,3.6,131,332,20.9,30.9,14.9
21000,3.1,81,88,20.9,30.9,14.9
9855,1.5,16,16,20.9,30.9,14.9
11565,1.7,13,13,20.9,30.9,14.9
13985,1.7,48,86,20.9,30.9,14.9
13735,1.4,6,14,20.9,30.9,14.9
25640,9.6,15,22,20.9,30.9,14.9
26550,6.9,23,40,20.9,30.9,14.9
28345,1.4,13,44,20.9,30.9,14.9
16425,4.1,29,30,20.9,30.9,14.9
17825,0.4,29,35,20.9,30.9,14.9
16310,1.4,36,47,20.9,30.9,14.9
16310,1.4,281,440,20.9,30.9,14.9
14015,2.6,80,80,20.9,30.9,14.9
21000,3.1,0,4,20.9,30.9,14.9
16310,1.4,53,120,20.9,30.9,14.9
16310,1.4,170,363,20.9,30.9,14.9
14075,1.7,0,0,20.9,30.9,14.9
10140,3.4,30,40,20.9,30.9,14.9
7790,1.4,36,39,20.9,30.9,14.9
29180,2.8,12,27,20.9,30.9,14.9
28345,1.4,10,19,20.9,30.9,14.9
25640,9.6,74,86,20.9,30.9,14.9
18500,1.5,18,20,20.9,30.9,14.9
29180,2.8,23,25,20.9,30.9,14.9
20635,4.6,42,62,20.9,30.9,14.9
29180,2.8,0,48,20.9,30.9,14.9
32790,4.6,32,37,20.9,30.9,14.9
24775,7.4,37,45,20.9,30.9,14.9
7790,1.4,864,1142,18.9,24.8,14.9
34635,3.7,54,100,18.9,24.8,14.9
29180,2.8,33,76,18.9,24.8,14.9
27870,7.4,287,352,18.9,24.8,14.9
34650,14.9,11,12,18.9,24.8,14.9
26550,9.6,482,718,18.9,24.8,14.9
21000,3.1,121,210,18.9,24.8,14.9
16310,1.4,65,110,18.9,24.8,14.9
16615,3.1,67,67,18.9,24.8,14.9
16310,1.4,196,540,18.9,24.8,14.9
43365,7.6,30,33,18.9,24.8,14.9
18500,1.5,125,223,18.9,24.8,14.9
21075,2.2,23,23,18.9,24.8,14.9
28345,1.4,82,83,18.9,24.8,14.9
20840,2.6,40,40,18.9,24.8,14.9
16310,1.4,29,29,18.9,24.8,14.9
43365,7.6,49,50,18.9,24.8,14.9
17955,7.3,16,16,18.9,24.8,14.9
15005,2.9,15,16,18.9,24.8,14.9
17825,0.4,16,16,18.9,24.8,14.9
28345,1.4,58,63,18.9,24.8,14.9
28345,1.4,25,45,18.9,24.8,14.9
14685,5.9,42,70,18.9,24.8,14.9
10010,0.6,52,55,18.9,24.8,14.9
17050,3.6,46,47,18.9,24.8,14.9
34365,3.7,0,30,18.9,24.8,14.9
17050,3.6,133,332,18.9,24.8,14.9
21000,3.1,81,88,18.9,24.8,14.9
9855,1.5,16,16,18.9,24.8,14.9
11565,1.7,13,13,18.9,24.8,14.9
13985,1.7,48,86,18.9,24.8,14.9
13735,1.4,6,14,18.9,24.8,14.9
25640,9.6,15,22,18.9,24.8,14.9
26550,6.9,23,40,18.9,24.8,14.9
28345,1.4,13,44,18.9,24.8,14.9
16425,4.1,29,30,18.9,24.8,14.9
17825,0.4,29,35,18.9,24.8,14.9
16310,1.4,27,47,18.9,24.8,14.9
16310,1.4,281,440,18.9,24.8,14.9
14015,2.6,80,80,18.9,24.8,14.9
21000,3.1,0,4,18.9,24.8,14.9
16310,1.4,53,120,18.9,24.8,14.9
16310,1.4,168,363,18.9,24.8,14.9
14075,1.7,0,0,18.9,24.8,14.9
10140,3.4,30,40,18.9,24.8,14.9
7790,1.4,36,39,18.9,24.8,14.9
29180,2.8,13,27,18.9,24.8,14.9
28345,1.4,9,19,18.9,24.8,14.9
25640,9.6,69,86,18.9,24.8,14.9
18500,1.5,18,20,18.9,24.8,14.9
29180,2.8,23,25,18.9,24.8,14.9
20635,4.6,42,62,18.9,24.8,14.9
29180,2.8,0,48,18.9,24.8,14.9
32790,4.6,32,37,18.9,24.8,14.9
24775,7.4,37,45,18.9,24.8,14.9
7790,1.4,859,1142,17.0,23.4,14.9
34635,3.7,54,100,17.0,23.4,14.9
29180,2.8,33,76,17.0,23.4,14.9
27870,7.4,283,352,17.0,23.4,14.9
34650,14.9,11,12,17.0,23.4,14.9
26550,9.6,480,718,17.0,23.4,14.9
